DATE,TIME_SAMPLING,SITE,QUADRAT,QUADRAT_TYPE,longitude_x,latitude_y,PLANT_GENUS,PLANT_SPECIES,TREE_NUMBER,TREE_CIRCUM._cm,DBH_cm,TREE_HEIGHT_m,CaCo_INDEX,FOLIAGE_PROJECTIVE_COVER,BASKET_NO.,SCAN_ID,TOTAL_SCAN_LEAF_AREA_mm,TOTAL_RESTORED_LEAF_AREA_mm,TOTAL_HERBIVORY_AREA_mm,HERBIVORY_PERCENTAGE,HERBIVORY_PROPORTION
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Ceriops,Ceriops tagal,tree320,2,0.63662031,12,57.31,NA,TW12_3,TW12.Basket3.320.(Back1),9014.904,9159.685,144.781,1.580632958,0.01580633
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Ceriops,Ceriops tagal,tree320,2,0.63662031,12,57.31,NA,TW12_3,TW12.Basket3.320.(Back2),8026.284,8140.118,113.834,1.398431816,0.013984318
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree321,18,5.729582791,12,57.31,NA,TW12_4,TW12.Basket4.321.(Back),13490.057,13682.568,192.511,1.406980035,0.0140698
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree322,14,4.456342171,12,57.31,NA,TW12_5,TW12.Basket5.322.(Back1),12358.47,12411.414,52.944,0.426575086,0.004265751
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree322,14,4.456342171,12,57.31,NA,TW12_5,TW12.Basket5.322.(Back2),14494.562,14495.738,1.176,0.008112729,8.11E-05
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree322,14,4.456342171,12,57.31,NA,TW12_5,TW12.Basket5.322.(Back3),18796.776,20222.057,1425.281,7.048150443,0.070481504
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Ceriops,Ceriops tagal,tree323,18,5.729582791,12,57.31,NA,TW12_6,TW12.Basket6.323.(Back),8554.36,8555.744,1.384,0.016176267,0.000161763
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Avicennia,Avicennia marina,tree324,2,0.63662031,1,57.31,NA,TW12_7,TW12.Basket7.324.(Back),5820.401,5825.672,5.271,0.090478832,0.000904788
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree325,3,0.954930465,1,57.31,NA,TW12_8,TW12.Basket8.325.(Back1),12068.132,12069.818,1.686,0.013968728,0.000139687
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree325,3,0.954930465,1,57.31,NA,TW12_8,TW12.Basket8.325.(Back2),12578.443,12586.354,7.911,0.062853786,0.000628538
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree325,3,0.954930465,1,57.31,NA,TW12_8,TW12.Basket8.325.(Back3),7395.857,7439.398,43.541,0.585275852,0.005852759
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree326,16,5.092962481,12,57.31,NA,TW12_9,TW12.Basket9.326.(Back1),10706.489,10837.263,130.774,1.206706896,0.012067069
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree326,16,5.092962481,12,57.31,NA,TW12_9,TW12.Basket9.326.(Back2),10686.938,10802.63,115.692,1.070961423,0.010709614
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Ceriops,Ceriops tagal,tree327,6,1.90986093,7,57.31,NA,TW12_10,ITW12.Basket10.327(Back1),6100.784,6325.756,224.972,3.556444479,0.035564445
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Ceriops,Ceriops tagal,tree327,6,1.90986093,7,57.31,NA,TW12_10,ITW12.Basket10.327(Back2),5487.526,5487.526,0,0,0
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree360,52,16.55212806,10,73.96,91,TW14_1,TW14.Basket1.360.(Back1),8311.601,8926.365,614.764,6.88705873,0.068870587
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree360,52,16.55212806,10,73.96,91,TW14_1,TW14.Basket1.360.(Back2),8183.731,8792.593,608.862,6.924714928,0.069247149
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree360,52,16.55212806,10,73.96,91,TW14_1,TW14.Basket1.360.(Back3),7516.203,7638.536,122.333,1.601524166,0.016015242
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree361,47,14.96057729,10,73.96,91,TW14_2,TW14.Basket2.361.(Back1),10686.049,11025.371,339.322,3.077647002,0.03077647
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree361,47,14.96057729,10,73.96,91,TW14_2,TW14.Basket2.361.(Back2),10490.841,10644.759,153.918,1.445951007,0.01445951
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree361,47,14.96057729,10,73.96,91,TW14_2,TW14.Basket2.361.(Back3),9930.555,10005.51,74.955,0.749137225,0.007491372
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree362,58,18.46198899,8,73.96,91,TW14_3,TW14.Basket3.362.(Back1),10600.4,10897.501,297.101,2.726322301,0.027263223
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree362,58,18.46198899,8,73.96,91,TW14_3,TW14.Basket3.362.(Back2),10994.596,11700.43,705.834,6.032547522,0.060325475
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree362,58,18.46198899,8,73.96,91,TW14_3,TW14.Basket3.362.(Back3),10711.975,11529.004,817.029,7.086726659,0.070867267
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Ceriops,Ceriops tagal,tree363,2,0.63662031,0.5,73.96,91,TW14_4,TW14.Basket4.363.(Back),4366.138,4581.772,215.634,4.706345056,0.047063451
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree364,45,14.32395698,15,73.96,91,TW14_5,TW14.Basket5.364.(Back1),12261.232,12296.726,35.494,0.288645937,0.002886459
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree364,45,14.32395698,15,73.96,91,TW14_5,TW14.Basket5.364.(Back2),9711.3,9823.075,111.775,1.137881977,0.01137882
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree365,27,8.594374186,10,73.96,91,TW14_6,TW14.Basket6.365.(Back1),17635.461,17737.037,101.576,0.572677387,0.005726774
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree365,27,8.594374186,10,73.96,91,TW14_6,TW14.Basket6.365.(Back2),20496.186,21030.171,533.985,2.539137699,0.025391377
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree366,15,4.774652326,8,73.96,91,TW14_7,TW14.Basket7.366.(Back1),9174.374,9534.459,360.085,3.776669447,0.037766694
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree366,15,4.774652326,8,73.96,91,TW14_7,TW14.Basket7.366.(Back2),13266.333,13414.564,148.231,1.105000505,0.011050005
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree366,15,4.774652326,8,73.96,91,TW14_7,TW14.Basket7.366.(Back3),13921.518,14092.434,170.916,1.212821007,0.01212821
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree366,15,4.774652326,8,73.96,91,TW14_7,TW14.Basket7.366.(Back4),15759.412,16592.987,833.575,5.023658489,0.050236585
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Ceriops,Ceriops tagal,tree367,2,0.63662031,0.5,73.96,91,TW14_8,TW14.Basket8.367.(Back),13853.334,13944.232,90.898,0.651868099,0.006518681
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree368,37,11.77747574,8,73.96,91,TW14_9,TW14.Basket9.386.(Back1),17686.806,18014.165,327.359,1.817231051,0.018172311
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree368,37,11.77747574,8,73.96,91,TW14_9,TW14.Basket9.386.(Back2),10836.625,10848.509,11.884,0.109545008,0.00109545
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree368,37,11.77747574,8,73.96,91,TW14_9,TW14.Basket9.386.(Back3),8349.828,8666.143,316.315,3.650009006,0.03650009
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree369,28,8.912684341,10,73.96,91,TW14_10,TW14.Basket10.369(Back1),16595.239,16740.358,145.119,0.866881103,0.008668811
19/08/2019,Before rainy season,Tiwoho,TW14,Reference Forest,124.8441505,1.594247974,Rhizophora,Rhizophora apiculata,tree369,28,8.912684341,10,73.96,91,TW14_10,TW14.Basket10.369(Back2),13712.948,13744.211,31.263,0.227463039,0.00227463
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree254,3,0.954930465,3,13.03,3.8,TW4_1,TW4.Basket1.254.(Back1),10762.029,10762.029,0,0,0
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree254,3,0.954930465,3,13.03,3.8,TW4_1,TW4.Basket1.254.(Back2),8057.26,8057.26,0,0,0
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Bruguiera,Bruguiera gymnorrhiza,tree255,7,2.228171085,8,13.03,3.8,TW4_2,TW4.Basket2.255.(Back1),18731.977,18731.977,0,0,0
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Bruguiera,Bruguiera gymnorrhiza,tree255,7,2.228171085,8,13.03,3.8,TW4_2,TW4.Basket2.255.(Back2),20579.18,20621.051,41.871,0.203049786,0.002030498
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Bruguiera,Bruguiera gymnorrhiza,tree256,20,6.366203101,8,13.03,3.8,TW4_3,TW4.Basket3.256.(Back1),21001.598,21458.771,457.173,2.130471498,0.021304715
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Bruguiera,Bruguiera gymnorrhiza,tree256,20,6.366203101,8,13.03,3.8,TW4_3,TW4.Basket3.256.(Back2),21641.356,22064.799,423.443,1.919088409,0.019190884
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree257,8,2.54648124,3,13.03,3.8,TW4_4,TW4.Basket4.257.(Back1),8363.14,8395.708,32.568,0.387912491,0.003879125
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree257,8,2.54648124,3,13.03,3.8,TW4_4,TW4.Basket4.257.(Back2),3938.851,3952.42,13.569,0.343308656,0.003433087
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree258,4,1.27324062,3,13.03,3.8,TW4_5,TW4.Basket5.258.(Back1),10701.562,10711.481,9.919,0.092601574,0.000926016
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree258,4,1.27324062,3,13.03,3.8,TW4_5,TW4.Basket5.258.(Back2),16167.019,16214.627,47.608,0.293611441,0.002936114
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree259,5,1.591550775,3,13.03,3.8,TW4_6,TW4.Basket6.259.(Back1),9136.713,9136.713,0,0,0
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree259,5,1.591550775,3,13.03,3.8,TW4_6,TW4.Basket6.259.(Back2),13584.899,13589.41,4.511,0.033194966,0.00033195
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree260,2,0.63662031,3,13.03,3.8,TW4_7,TW4.Basket.7.260.(Back1),6334.943,6335.94,0.997,0.015735629,0.000157356
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree260,2,0.63662031,3,13.03,3.8,TW4_7,TW4.Basket.7.260.(Back2),6631.621,6664.813,33.192,0.498018474,0.004980185
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree261,5,1.591550775,3,13.03,3.8,TW4_8,TW4.Basket8.261.(Back1),6439.884,6446.21,6.326,0.098135183,0.000981352
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree261,5,1.591550775,3,13.03,3.8,TW4_8,TW4.Basket8.261.(Back2),3586.325,3586.325,0,0,0
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Sonneratia,Sonneratia alba,tree262,52,16.55212806,10,13.03,3.8,TW4_9,TW4.Basket9.262.(Back),20485.571,20819.436,333.865,1.603621731,0.016036217
15/08/2019,Before rainy season,Tiwoho,TW4,Monoculture Reforestation,124.844894,1.594112159,Ceriops,Ceriops tagal,tree263,6,1.90986093,3,13.03,3.8,TW4_10,TW4.Basket10.263.(Back),10843.187,10849.7,6.513,0.06002931,0.000600293
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Ceriops,Ceriops tagal,tree296,5,1.591550775,5,58.47,83.7,TW10_1,TW10.Basket1.296.(Back1),9046.181,9122.19,76.009,0.833231932,0.008332319
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Ceriops,Ceriops tagal,tree296,5,1.591550775,5,58.47,83.7,TW10_1,TW10.Basket1.296.(Back2),6618.855,6619.78,0.925,0.013973274,0.000139733
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree297,48,15.27888744,10,58.47,83.7,TW10_2,TW10.Basket2.297.(Back1),16184.354,16536.041,351.687,2.126790808,0.021267908
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree297,48,15.27888744,10,58.47,83.7,TW10_2,TW10.Basket2.297.(Back2),10843.309,11414.503,571.194,5.004107494,0.050041075
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree297,48,15.27888744,10,58.47,83.7,TW10_2,TW10.Basket2.297.(Back3),12426.984,13004.633,577.649,4.441870832,0.044418708
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree300,35,11.14085543,10,58.47,83.7,TW10_3,TW10.Basket3.308.(Back1),7752.327,7906.554,154.227,1.950622231,0.019506222
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree300,35,11.14085543,10,58.47,83.7,TW10_3,TW10.Basket3.308.(Back2),9083.97,9319.786,235.816,2.530272691,0.025302727
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree300,35,11.14085543,10,58.47,83.7,TW10_3,TW10.Basket3.308.(Back3),9353.007,9461.649,108.642,1.148235366,0.011482354
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree300,35,11.14085543,10,58.47,83.7,TW10_3,TW10.Basket3.308.(Back4),8440.913,8538.044,97.131,1.137625901,0.011376259
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree299,32,10.18592496,10,58.47,83.7,TW10_4,TW10.Basket4.299.(Back1),12288.758,12677.704,388.946,3.067952998,0.03067953
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree299,32,10.18592496,10,58.47,83.7,TW10_4,TW10.Basket4.299.(Back2),12258.485,12324.761,66.276,0.537746736,0.005377467
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree299,32,10.18592496,10,58.47,83.7,TW10_4,TW10.Basket4.299.(Back3),11185.407,11233.94,48.533,0.432021179,0.004320212
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree301,19,6.047892946,10,58.47,83.7,TW10_5,TW10.Basket5.301.(Back1),12410.417,12755.169,344.752,2.702841491,0.027028415
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree301,19,6.047892946,10,58.47,83.7,TW10_5,TW10.Basket5.301.(Back2),8192.79,8250.324,57.534,0.697354431,0.006973544
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree302,14,4.456342171,10,58.47,83.7,TW10_6,TW10.Basket6.302.(Back1),12396.41,12786.417,390.007,3.050166438,0.030501664
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree302,14,4.456342171,10,58.47,83.7,TW10_6,TW10.Basket6.302.(Back2),7809.245,8192.646,383.401,4.67981895,0.04679819
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree304,11,3.501411706,10,58.47,83.7,TW10_7,TW10.Basket7.304.(Back1),12695.189,12695.189,0,0,0
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree304,11,3.501411706,10,58.47,83.7,TW10_7,TW10.Basket7.304.(Back2),17541.716,17584.813,43.097,0.245080798,0.002450808
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree304,11,3.501411706,10,58.47,83.7,TW10_7,TW10.Basket7.304.(Back3),8381.371,8383.881,2.51,0.029938402,0.000299384
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree304,11,3.501411706,10,58.47,83.7,TW10_7,TW10.Basket7.304.(Back4),13393.873,13414.844,20.971,0.156326827,0.001563268
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree304,11,3.501411706,10,58.47,83.7,TW10_7,TW10.Basket7.304.(Back5),14531.72,14561.405,29.685,0.203860822,0.002038608
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree304,11,3.501411706,10,58.47,83.7,TW10_7,TW10.Basket7.304.(Back6),1666.103,1666.246,0.143,0.008582166,8.58E-05
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Sonneratia,Sonneratia alba,tree303,5,1.591550775,3,58.47,83.7,TW10_8,TW10.Basket8.300.(Back),10137.97,11369.205,1231.235,10.82956108,0.108295611
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree298,25,7.957753876,10,58.47,83.7,TW10_9,TW10.Basket9.298.(Back1),10226.279,10405.372,179.093,1.721159032,0.01721159
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree298,25,7.957753876,10,58.47,83.7,TW10_9,TW10.Basket9.298.(Back2),5153.733,5285.49,131.757,2.492805776,0.024928058
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree305,12,3.819721861,10,58.47,83.7,TW10_10,TW10.Basket10.305.(Back1),7725.669,7797.203,71.534,0.917431546,0.009174315
16/08/2019,Before rainy season,Tiwoho,TW10,Mixed Species Regeneration,124.84639,1.594530865,Rhizophora,Rhizophora apiculata,tree305,12,3.819721861,10,58.47,83.7,TW10_10,TW10.Basket10.305.(Back2),8978.613,9125.245,146.632,1.606882884,0.016068829
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree385,4,1.27324062,1,57.53,92.6,TW16_1,TW16.Basket1.385.(Back),15598.945,16005.19,406.245,2.538207919,0.025382079
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree386,18,5.729582791,0.5,57.53,92.6,TW16_2,TW16.Basket2.386.(Back1),10052.881,10487.455,434.574,4.143750796,0.041437508
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree386,18,5.729582791,0.5,57.53,92.6,TW16_2,TW16.Basket2.386.(Back2),13602.435,13907.339,304.904,2.192396403,0.021923964
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree386,18,5.729582791,0.5,57.53,92.6,TW16_2,TW16.Basket2.386.(Back3),10992.76,11170.906,178.146,1.594731887,0.015947319
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree386,18,5.729582791,0.5,57.53,92.6,TW16_2,TW16.Basket2.386.(Back4),12484.683,12851.905,367.222,2.857335158,0.028573352
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora mucronata,tree387,24,7.639443721,8,57.53,92.6,TW16_3,TW16.Basket3.387.(Back),5201.198,5234.504,33.306,0.63627805,0.006362781
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Ceriops,Ceriops tagal,tree388,14,4.456342171,5,57.53,92.6,TW16_4,TW16.Basket4.388.(Back),16212.103,16246.062,33.959,0.209029117,0.002090291
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree389,10,3.18310155,3,57.53,92.6,TW16_5,TW16.Basket5.389.(Back),15429.922,15685.612,255.69,1.630092597,0.016300926
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree390,19,6.047892946,3,57.53,92.6,TW16_6,TW16.Basket6.390.(Back1),14246.296,14297.375,51.079,0.357261385,0.003572614
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree390,19,6.047892946,3,57.53,92.6,TW16_6,TW16.Basket6.390.(Back2),14238.055,14241.003,2.948,0.020700789,0.000207008
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree391,58,18.46198899,10,57.53,92.6,TW16_7,TW16.Basket7.391.(Back1),9181.51,9470.779,289.269,3.054331645,0.030543316
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree391,58,18.46198899,10,57.53,92.6,TW16_7,TW16.Basket7.391.(Back2),10927.487,11192.522,265.035,2.367964968,0.02367965
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Ceriops,Ceriops tagal,tree392,12,3.819721861,5,57.53,92.6,TW16_8,TW16.Basket8.392.(Back),15328.324,15337.841,9.517,0.06204915,0.000620492
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree393,15,4.774652326,1,57.53,92.6,TW16_9,TW16.Basket9.393.(Back1),11709.094,11839.467,130.373,1.101172882,0.011011729
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree393,15,4.774652326,1,57.53,92.6,TW16_9,TW16.Basket9.393.(Back2),11526.752,11935.773,409.021,3.42684969,0.034268497
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree393,15,4.774652326,1,57.53,92.6,TW16_9,TW16.Basket9.393.(Back3),18957.723,19234.484,276.761,1.438879255,0.014388793
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree394,4,1.27324062,1.5,57.53,92.6,TW16_10,TW16.Basket10.394.(Back1),18144.237,18506.775,362.538,1.958947467,0.019589475
19/08/2019,Before rainy season,Tiwoho,TW16,Reference Forest,124.8441365,1.594305213,Rhizophora,Rhizophora apiculata,tree394,4,1.27324062,1.5,57.53,92.6,TW16_10,TW16.Basket10.394.(Back2),14473.111,14489.405,16.294,0.112454583,0.001124546
15/08/2019,Before rainy season,Tiwoho,TW1,Monoculture Reforestation,124.8448891,1.594312947,Ceriops,Ceriops tagal,tree223,22,7.002823411,10,48.57,33.6,TW1_1,TW1Basket1Back,16369.858,16528.03,158.172,0.956992455,0.009569925
